# Flight Simulation Results - CJ1 Tamarack
# Route: KSZT to KSAN
# Initial Fuel: 3440 lb
# Payload: 0 lb
# Cruise Altitude: 41000 ft
# Winds/Temps Source: No Wind
# Generated: 2025-11-25 10:04:38
# Original Data Points: 2018
# Sampled Data Points (5-sec intervals): 2018
# Time Range: 0 - 10085 seconds
# Exact 5-second intervals, no skipped rows
# 
Time (s),Altitude (ft),Distance (NM),VKTAS (kts),VKIAS (kts),ROC (fpm),Thrust (lb),Drag (lb),Weight (lb),Fuel Remaining (lb),Fuel Flow (lb/hr),Mach,Gradient (%)
9326,20110,890.5,351,260,-2000,681,1493,8566,1587,491,0.573,-9.5
9330,19943,891.0,350,260,-2000,679,1493,8565,1586,489,0.571,-9.5
9336,19776,891.5,349,260,-2000,677,1493,8564,1585,488,0.569,-9.6
9340,19610,891.9,348,260,-2000,676,1494,8564,1585,487,0.567,-9.6
9346,19443,892.4,347,260,-2000,674,1494,8563,1584,486,0.565,-9.6
9350,19276,892.9,346,260,-2000,672,1495,8562,1583,484,0.563,-9.7
9356,19110,893.4,345,260,-2000,670,1495,8562,1583,483,0.561,-9.7
9360,18943,893.9,344,260,-2000,668,1495,8561,1582,482,0.559,-9.7
9366,18776,894.3,343,260,-2000,666,1496,8560,1581,480,0.557,-9.7
9370,18610,894.8,343,260,-2000,665,1496,8560,1581,479,0.555,-9.8
9376,18443,895.3,342,260,-2000,663,1497,8559,1580,478,0.553,-9.8
9380,18276,895.8,341,260,-2000,661,1497,8558,1579,476,0.551,-9.8
9386,18110,896.2,340,260,-2000,659,1497,8558,1579,475,0.549,-9.8
9390,17943,896.7,339,260,-2000,657,1498,8557,1578,474,0.547,-9.9
9396,17776,897.2,338,260,-2000,655,1498,8556,1577,472,0.545,-9.9
9400,17610,897.7,337,260,-2000,653,1499,8556,1577,471,0.543,-9.9
9406,17443,898.1,336,260,-2000,651,1499,8555,1576,469,0.541,-10.0
9410,17276,898.6,334,260,-2000,649,1500,8554,1575,468,0.539,-10.0
9416,17110,899.1,333,260,-2000,647,1500,8554,1575,466,0.536,-10.0
9420,16943,899.5,332,260,-2000,644,1501,8553,1574,465,0.534,-10.1
9426,16776,900.0,331,260,-2000,642,1501,8553,1574,463,0.532,-10.1
9430,16610,900.4,330,260,-2000,640,1502,8552,1573,462,0.53,-10.1
9436,16443,900.9,329,260,-2000,638,1502,8551,1572,460,0.528,-10.2
9440,16276,901.3,328,260,-2000,636,1503,8551,1572,459,0.526,-10.2
9446,16110,901.8,327,260,-2000,634,1504,8550,1571,457,0.524,-10.2
9450,15943,902.3,326,260,-2000,632,1504,8549,1570,456,0.522,-10.3
9456,15776,902.7,325,260,-2000,630,1505,8549,1570,454,0.52,-10.3
9460,15610,903.2,324,260,-2000,628,1505,8548,1569,453,0.518,-10.3
9466,15443,903.6,323,260,-2000,626,1506,8547,1568,451,0.516,-10.4
9470,15276,904.1,322,260,-2000,624,1507,8547,1568,450,0.514,-10.4
9476,15110,904.5,321,260,-2000,622,1508,8546,1567,448,0.512,-10.4
9480,14943,904.9,320,260,-2000,620,1508,8546,1567,447,0.51,-10.4
9486,14776,905.4,319,260,-2000,618,1509,8545,1566,446,0.508,-10.5
9490,14610,905.8,318,260,-2000,616,1510,8544,1565,444,0.506,-10.5
9496,14443,906.3,317,260,-2000,614,1511,8544,1565,443,0.504,-10.5
9500,14276,906.7,316,260,-2000,613,1511,8543,1564,442,0.502,-10.6
9506,14110,907.2,315,260,-2000,611,1512,8543,1564,440,0.5,-10.6
9510,13943,907.6,314,260,-2000,609,1513,8542,1563,439,0.498,-10.6
9516,13776,908.0,313,260,-2000,607,1514,8541,1562,437,0.496,-10.7
9520,13610,908.5,312,260,-2000,604,1514,8541,1562,436,0.494,-10.7
9526,13443,908.9,311,260,-2000,602,1515,8540,1561,434,0.492,-10.7
9530,13276,909.3,310,260,-2000,600,1515,8540,1561,433,0.491,-10.8
9536,13110,909.8,310,260,-2000,598,1516,8539,1560,431,0.489,-10.8
9540,12943,910.2,309,260,-2000,596,1517,8538,1559,430,0.487,-10.8
9546,12776,910.6,308,260,-2000,594,1517,8538,1559,428,0.485,-10.9
9550,12610,911.0,307,260,-2000,592,1518,8537,1558,427,0.483,-10.9
9556,12443,911.5,306,260,-2000,590,1519,8537,1558,425,0.481,-10.9
9560,12276,911.9,305,260,-2000,588,1519,8536,1557,424,0.479,-11.0
9566,12110,912.3,304,260,-2000,585,1520,8535,1556,422,0.478,-11.0
9570,11943,912.7,303,260,-2000,583,1520,8535,1556,421,0.476,-11.0
9576,11776,913.2,302,260,-2000,581,1521,8534,1555,419,0.474,-11.1
9580,11610,913.6,301,260,-2000,579,1522,8534,1555,417,0.472,-11.1
9586,11443,914.0,300,260,-2000,577,1522,8533,1554,416,0.47,-11.1
9590,11276,914.4,299,260,-2000,575,1523,8532,1553,414,0.469,-11.2
9596,11110,914.8,298,260,-2000,572,1523,8532,1553,413,0.467,-11.2
9600,10943,915.2,297,260,-2000,570,1524,8531,1552,411,0.465,-11.3
9606,10776,915.6,297,260,-2000,568,1525,8531,1552,410,0.463,-11.3
9610,10610,916.1,296,260,-2000,566,1525,8530,1551,408,0.462,-11.3
9616,10443,916.5,295,260,-2000,563,1526,8530,1551,406,0.46,-11.4
9620,10276,916.9,294,260,-2000,561,1526,8529,1550,405,0.458,-11.4
9626,10110,917.3,293,260,-2000,559,1527,8529,1550,403,0.456,-11.4
9630,9951,917.7,291,259,-1500,795,1527,8528,1549,436,0.452,-8.6
9636,9826,918.1,282,251,-1500,692,1448,8527,1548,528,0.438,-8.9
9640,9701,918.5,273,244,-1500,590,1371,8527,1548,454,0.424,-9.2
9646,9576,918.8,264,236,-1500,489,1295,8526,1547,381,0.41,-9.5
9650,9451,919.2,255,229,-1500,388,1223,8526,1547,308,0.396,-9.8
9656,9326,919.5,246,221,-1500,288,1152,8525,1546,236,0.382,-10.2
9660,9201,919.9,237,214,-1500,187,1084,8525,1546,164,0.368,-10.6
9666,9076,920.2,228,206,-1500,100,1019,8525,1546,94,0.354,-11.0
9670,8951,920.5,221,200,-1500,100,956,8525,1546,72,0.343,-11.3
9676,8826,920.8,221,200,-1500,100,957,8525,1546,72,0.342,-11.4
9680,8701,921.1,220,200,-1500,100,957,8525,1546,72,0.341,-11.4
9686,8576,921.4,220,200,-1500,100,957,8524,1545,72,0.34,-11.4
9690,8451,921.7,219,200,-1500,100,957,8524,1545,72,0.339,-11.5
9696,8326,922.0,219,200,-1500,100,957,8524,1545,72,0.338,-11.5
9700,8201,922.3,218,200,-1500,100,957,8524,1545,72,0.337,-11.5
9706,8076,922.6,218,200,-1500,100,957,8524,1545,72,0.336,-11.5
9710,7951,922.9,217,200,-1500,100,958,8524,1545,72,0.335,-11.6
9716,7826,923.2,217,200,-1500,100,958,8524,1545,72,0.334,-11.6
9720,7701,923.5,216,200,-1500,100,958,8524,1545,72,0.333,-11.6
9726,7576,923.8,216,200,-1500,100,958,8524,1545,72,0.332,-11.6
9730,7451,924.1,215,200,-1500,100,958,8524,1545,72,0.331,-11.7
9736,7326,924.4,215,200,-1500,100,958,8523,1544,72,0.33,-11.7
9740,7201,924.7,214,200,-1500,100,958,8523,1544,72,0.329,-11.7
9746,7076,925.0,214,200,-1500,100,958,8523,1544,72,0.328,-11.7
9750,6951,925.3,213,200,-1500,100,959,8523,1544,72,0.328,-11.8
9756,6826,925.6,213,200,-1500,100,959,8523,1544,72,0.327,-11.8
9760,6701,925.9,212,200,-1500,100,959,8523,1544,72,0.326,-11.8
9766,6576,926.2,212,200,-1500,100,959,8523,1544,72,0.325,-11.9
9770,6451,926.5,211,200,-1500,100,959,8523,1544,72,0.324,-11.9
9776,6326,926.8,211,200,-1500,100,959,8523,1544,72,0.323,-11.9
9780,6201,927.1,210,200,-1500,100,959,8523,1544,72,0.322,-11.9
9786,6076,927.4,210,200,-1500,100,959,8522,1543,72,0.321,-12.0
9790,5951,927.7,209,200,-1500,100,959,8522,1543,72,0.32,-12.0
9796,5826,928.0,209,200,-1500,100,960,8522,1543,72,0.319,-12.0
9800,5701,928.3,209,200,-1500,100,960,8522,1543,72,0.319,-12.0
9806,5576,928.6,208,200,-1500,100,960,8522,1543,72,0.318,-12.1
9810,5451,928.8,208,200,-1500,100,960,8522,1543,72,0.317,-12.1
9816,5326,929.1,207,200,-1500,100,960,8522,1543,72,0.316,-12.1
9820,5201,929.4,207,200,-1500,100,960,8522,1543,72,0.315,-12.2
9826,5103,929.7,203,197,-700,790,1280,8521,1542,274,0.309,-5.8
9830,5045,930.0,194,188,-700,674,1186,8521,1542,519,0.295,-6.0
9836,4986,930.2,185,180,-700,561,1098,8520,1541,436,0.282,-6.3
9840,4928,930.5,176,171,-700,451,1015,8520,1541,356,0.268,-6.6
9846,4870,930.7,167,163,-700,344,937,8519,1540,278,0.255,-7.0
9850,4811,931.0,158,154,-700,239,866,8519,1540,202,0.241,-7.4
9856,4753,931.2,150,146,-700,137,801,8519,1540,128,0.227,-7.8
9860,4695,931.4,141,137,-700,100,742,8519,1540,74,0.214,-8.3
9866,4636,931.6,133,130,-700,100,692,8519,1540,72,0.202,-8.8
9870,4578,931.7,133,130,-700,100,689,8518,1539,72,0.202,-8.8
9876,4520,931.9,133,130,-700,100,689,8518,1539,72,0.202,-8.8
9880,4461,932.1,133,130,-700,100,689,8518,1539,72,0.201,-8.8
9886,4403,932.3,132,130,-700,100,689,8518,1539,72,0.201,-8.8
9890,4345,932.5,132,130,-700,100,689,8518,1539,72,0.201,-8.8
9896,4286,932.7,132,130,-700,100,689,8518,1539,72,0.201,-8.8
9900,4228,932.8,132,130,-700,100,689,8518,1539,72,0.2,-8.9
9906,4170,933.0,132,130,-700,100,689,8518,1539,72,0.2,-8.9
9910,4111,933.2,132,130,-700,100,689,8518,1539,72,0.2,-8.9
9916,4053,933.4,132,130,-700,100,689,8518,1539,72,0.2,-8.9
9920,3995,933.6,131,130,-700,100,690,8517,1538,72,0.199,-8.9
9926,3936,933.8,131,130,-700,100,690,8517,1538,72,0.199,-8.9
9930,3878,933.9,131,130,-700,100,690,8517,1538,72,0.199,-8.9
9936,3820,934.1,131,130,-700,100,690,8517,1538,72,0.199,-8.9
9940,3761,934.3,131,130,-700,100,690,8517,1538,72,0.198,-8.9
9946,3703,934.5,131,130,-700,100,690,8517,1538,72,0.198,-8.9
9950,3645,934.7,131,130,-700,100,690,8517,1538,72,0.198,-9.0
9956,3586,934.8,131,130,-700,100,690,8517,1538,72,0.198,-9.0
9960,3528,935.0,130,130,-700,100,690,8517,1538,72,0.197,-9.0
9966,3470,935.2,130,130,-700,100,690,8517,1538,72,0.197,-9.0
9970,3411,935.4,130,130,-700,100,690,8516,1537,72,0.197,-9.0
9976,3353,935.6,130,130,-700,100,690,8516,1537,72,0.197,-9.0
9980,3295,935.8,130,130,-700,100,690,8516,1537,72,0.196,-9.0
9986,3236,935.9,130,130,-700,100,690,8516,1537,72,0.196,-9.0
9990,3178,936.1,130,130,-700,100,690,8516,1537,72,0.196,-9.0
9996,3120,936.3,129,130,-700,100,690,8516,1537,72,0.196,-9.0
10000,3067,936.5,121,122,-700,120,937,8516,1537,114,0.183,-9.6
10005,3009,936.6,113,113,-700,100,864,8516,1537,72,0.17,-10.4
10010,2950,936.8,104,104,-700,100,807,8516,1537,72,0.156,-11.3
10015,2892,936.9,95,96,-700,100,769,8515,1536,72,0.143,-12.4
10020,2834,937.0,86,87,-700,100,754,8515,1536,72,0.13,-13.7
10025,2775,937.1,85,86,-700,100,754,8515,1536,72,0.129,-13.8
10030,2717,937.3,85,86,-700,100,754,8515,1536,72,0.128,-13.8
10035,2659,937.4,85,86,-700,100,754,8515,1536,72,0.128,-13.8
10040,2600,937.5,85,86,-700,100,755,8515,1536,72,0.128,-13.9
10045,2542,937.6,84,86,-700,100,755,8515,1536,72,0.127,-13.9
10050,2484,937.7,84,86,-700,100,755,8515,1536,72,0.127,-13.9
10055,2425,937.8,84,86,-700,100,755,8515,1536,72,0.127,-14.0
10060,2367,938.0,84,85,-700,100,755,8515,1536,72,0.126,-14.0
10065,2309,938.1,84,85,-700,100,755,8514,1535,72,0.126,-14.0
10070,2250,938.2,84,85,-700,100,755,8514,1535,72,0.126,-14.1
10075,2192,938.3,83,85,-700,100,755,8514,1535,72,0.125,-14.1
10080,2134,938.4,83,85,-700,100,755,8514,1535,72,0.125,-14.1
10085,2128,938.5,40,41,0,185,2209,8514,1535,124,0.06,0.0
